"issue.id","ElapsedTime","Interest","Contributors","ExternalContributors","CommunityInterest","DeveloperExperience","OwnerEngagement","OwnerSpectrum","TotalVertices","C1C1","C1C2","C1C3","C1C4","C2C2","C2C3","C2C4","C3C3","C3C4","C4C4","RepeatInteractions","TotalDistinctEdges","TotalEdges"
430544,6263.8639,22,5,5,22,525,1062,1057,5,0,0,0,0,0,0,0,1,21,9,9,1,10
430547,5636.5603,13,3,3,13,525,1062,1057,3,0,0,0,0,0,0,0,0,0,7,3,0,3
430564,5734.8206,12,3,3,12,525,1062,1057,3,0,0,0,0,0,0,0,0,2,4,2,1,3
430568,40697.2297,20,6,6,20,171,323,323,6,4,0,10,11,0,0,0,0,1,0,8,7,15
430574,1724.4611,10,5,5,10,137,285,285,5,0,0,6,2,0,0,0,5,3,0,5,5,10
430581,1035.7183,12,4,4,12,137,285,285,4,0,0,0,0,0,0,0,0,6,3,4,2,6
430583,13303.39,30,7,7,30,171,323,323,7,6,0,18,22,0,0,0,0,2,10,8,13,21
430585,14641.9364,30,5,5,30,12,51,51,5,1,8,0,24,0,0,8,0,0,5,8,2,10
430587,1825.7678,11,4,4,11,12,51,51,4,2,0,0,8,0,0,1,0,0,1,6,0,6
430589,1894.3497,16,5,5,16,2686,0,0,5,0,0,5,9,0,0,0,0,6,2,8,2,10
430590,10612.6403,9,3,3,9,802,988,984,3,0,0,0,0,0,0,0,0,0,7,3,0,3
430591,11618.6606,11,3,3,11,318,401,379,3,0,0,0,0,0,0,0,0,0,7,2,1,3
430593,20039.1597,25,5,5,25,510,714,714,5,0,0,0,0,0,0,0,0,29,13,8,2,10
430595,9453.6142,9,3,3,9,510,714,714,3,0,0,0,0,0,0,0,0,0,3,2,1,3
430596,12021.2339,10,3,3,10,525,1062,1057,3,0,0,0,6,0,0,0,0,0,5,3,0,3
430597,4130.0194,14,5,5,14,1092,0,0,5,0,0,5,10,0,0,0,0,2,9,8,2,10
430599,9743.6403,9,3,3,9,510,714,714,3,0,0,0,0,0,0,0,0,0,3,2,1,3
430600,18759.4261,19,4,4,19,510,714,714,4,1,0,4,5,0,0,2,4,15,6,6,0,6
430601,11183.3958,8,3,3,8,510,714,714,3,0,0,0,0,0,0,0,0,0,3,2,1,3
430613,2357.1989,13,3,3,13,137,285,285,3,0,0,4,8,0,0,0,0,0,8,3,0,3
430620,7919.6667,5,3,3,5,2686,0,0,3,0,0,0,0,0,0,1,0,1,0,2,1,3
430623,41660.825,11,6,6,11,7,6,6,6,1,1,6,4,0,0,0,5,2,1,11,4,15
430624,7642.8828,8,3,3,8,178,281,269,3,0,0,0,0,0,0,0,0,5,3,3,0,3
430626,7299.1422,12,3,2,3,178,281,269,3,0,0,0,0,0,0,0,0,0,4,3,0,3
430640,6045.5444,7,4,4,7,28,0,0,4,0,0,2,4,0,0,0,0,1,2,6,0,6
430644,5641.9367,20,3,3,20,510,714,714,3,0,0,0,0,0,0,0,0,0,12,3,0,3
430651,5283.8381,9,4,4,9,207,0,0,4,0,0,0,0,0,0,0,2,5,0,4,2,6
430654,5260.4317,9,3,3,9,207,0,0,3,0,0,0,0,0,0,0,0,5,0,2,1,3
430671,3437.4933,10,4,4,10,1092,0,0,4,0,0,4,3,0,0,0,0,0,2,5,1,6
430672,3385.5558,10,3,3,10,442,345,329,3,0,0,0,0,0,0,0,0,0,3,2,1,3
430675,3217.7814,11,5,5,11,178,281,269,5,0,0,1,9,0,0,0,0,1,5,9,1,10
430677,3071.5775,8,4,4,8,1092,0,0,4,0,0,3,4,0,0,0,0,3,2,6,0,6
430678,3125.7375,16,5,5,16,178,281,269,5,0,0,0,14,0,0,0,0,0,12,9,1,10
430684,1929.8186,14,5,5,14,178,281,269,5,0,0,0,12,0,0,0,0,0,10,9,1,10
430685,1918.1647,9,3,3,9,178,281,269,3,0,0,0,0,0,0,0,0,0,5,3,0,3
430686,1612.8867,6,3,2,3,442,345,329,3,0,0,0,0,0,0,0,0,0,3,2,1,3
430687,1588.9756,10,4,4,10,178,281,269,4,0,0,0,9,0,0,0,0,0,4,6,0,6
430688,1565.5022,14,6,6,14,401,404,404,6,0,0,0,0,0,2,6,2,9,2,9,6,15
430697,8448.6825,15,5,5,15,442,345,329,5,0,0,1,0,0,0,2,0,11,0,4,6,10
430703,9777.7803,9,3,3,9,318,401,379,3,0,0,0,0,0,0,0,0,0,8,3,0,3
430723,48728.2972,14,6,6,14,123,28,14,6,0,7,8,5,0,1,3,0,2,3,13,2,15
430725,60526.095,7,4,4,7,73,0,0,4,4,1,0,0,0,1,0,0,1,2,4,2,6
430731,57464.3053,16,7,7,16,692,358,266,7,3,0,16,1,0,0,1,9,5,3,17,4,21
430732,56765.0622,13,8,8,13,427,360,346,8,1,6,4,3,0,10,7,1,3,1,13,15,28
430733,56695.2686,12,7,7,12,802,988,984,7,3,4,5,5,0,2,3,1,2,1,14,7,21
430734,60121.5886,10,5,4,7,692,358,266,5,1,1,2,6,0,0,0,1,3,7,9,1,10
430735,17169.5278,10,6,6,10,1092,0,0,6,1,0,6,6,0,0,0,0,6,0,7,8,15
430741,17432.1589,14,9,9,14,59,0,0,9,6,0,6,16,0,0,0,0,6,7,13,23,36
430747,19824.0033,8,4,4,8,1092,0,0,4,0,0,3,1,0,0,0,0,1,1,4,2,6
430751,86191.0394,22,9,9,22,401,404,404,9,10,19,14,15,0,14,6,0,5,1,20,16,36
430753,26940.1456,8,5,5,8,221,201,196,5,0,1,0,2,0,3,0,2,0,1,6,4,10
430754,26643.4139,41,22,22,41,139,337,337,22,144,7,60,83,0,0,2,0,17,9,57,174,231
430798,74.8494,11,4,4,11,525,1062,1057,4,0,0,0,9,0,0,0,0,0,3,4,2,6
430994,44439.7339,5,4,3,3,761,660,644,4,0,0,1,2,0,2,0,0,1,1,4,2,6
431099,764.5283,12,5,5,12,28,0,0,5,3,2,0,7,0,0,1,0,0,1,4,6,10
431167,42.7053,13,3,3,13,525,1062,1057,3,0,0,0,0,0,0,0,0,0,17,3,0,3
431175,11066.9344,23,5,5,23,510,714,714,5,1,0,0,17,0,0,0,0,0,23,8,2,10
431188,838.1958,18,4,4,18,525,1062,1057,4,0,0,0,3,0,0,0,0,0,12,4,2,6
431204,16.9214,7,3,3,7,421,361,358,3,0,0,0,0,0,0,0,0,0,3,2,1,3
431211,174.7406,8,3,3,8,525,1062,1057,3,0,0,0,0,0,0,0,0,0,8,3,0,3
431212,165.7486,9,3,3,9,525,1062,1057,3,0,0,0,0,0,0,0,0,0,6,3,0,3
431214,1113.63,12,4,4,12,802,988,984,4,0,0,0,3,0,0,0,0,0,3,6,0,6
431227,1874.8956,22,4,4,22,510,714,714,4,0,0,0,0,0,0,0,0,23,11,6,0,6
431310,12913.9803,10,4,4,10,2686,0,0,4,0,1,0,8,0,0,1,0,0,1,3,3,6
431369,13438.0153,9,3,3,9,1114,638,638,3,0,0,0,0,0,0,0,0,0,3,2,1,3
431445,4187.9703,12,4,4,12,401,404,404,4,0,0,0,3,0,0,0,0,0,11,3,3,6
431486,87.5747,9,4,4,9,525,1062,1057,4,0,0,0,8,0,0,0,0,0,0,3,3,6
431517,152.6,10,4,4,10,230,0,0,4,0,0,0,9,0,0,0,0,0,4,5,1,6
431546,5501.5275,20,4,4,20,137,285,285,4,0,0,0,0,0,18,0,10,2,0,5,1,6
431760,15523.9806,26,12,12,26,401,404,404,12,21,0,10,34,0,0,0,0,4,3,27,39,66
431797,5340.635,11,3,3,11,19,76,52,3,1,0,0,11,0,0,0,0,0,0,2,1,3
431811,5157.5703,11,3,3,11,510,714,714,3,0,0,0,1,0,0,1,0,0,2,2,1,3
431827,13.8897,8,3,3,8,475,2808,2800,3,0,0,0,0,0,0,0,0,0,3,3,0,3
431832,18645.0547,6,4,4,6,2686,0,0,4,0,0,0,5,0,0,0,0,0,3,5,1,6
431840,47063.6689,28,12,12,28,401,404,404,12,17,10,32,17,2,15,7,12,10,3,22,44,66
431902,26636.3119,14,6,6,14,171,323,323,6,1,1,4,8,0,0,0,0,12,4,6,9,15
431965,12036.9211,10,4,4,10,318,401,379,4,0,0,0,9,0,0,0,0,0,2,4,2,6
432155,17506.3175,33,12,12,33,401,404,404,12,29,5,44,16,0,2,1,3,3,0,35,31,66
432280,3887.7447,16,6,6,16,401,404,404,6,0,1,0,14,0,0,1,0,0,7,8,7,15
432292,148.3417,10,4,4,10,802,988,984,4,0,0,0,0,0,0,0,0,0,11,4,2,6
432338,13895.6603,26,6,6,26,139,337,337,6,1,2,1,4,0,0,2,0,2,5,12,3,15
432349,20632.6597,17,4,4,17,12,51,51,4,0,5,0,11,0,0,5,0,0,0,4,2,6
432356,9191.2983,6,3,2,4,475,2808,2800,3,0,0,0,3,0,0,0,0,0,2,3,0,3
432359,8208.4944,10,5,5,10,7,78,78,5,0,0,0,0,0,0,0,0,8,5,8,2,10
432362,7924.5258,11,3,3,11,2686,0,0,3,0,0,0,6,0,0,0,0,0,4,3,0,3
432390,5472.6767,19,4,4,19,178,281,269,4,0,0,0,17,0,0,0,0,0,14,6,0,6
432410,1479.1578,25,5,4,23,318,401,379,5,14,2,0,32,0,0,6,0,0,3,8,2,10
432411,1033.4783,6,3,2,3,442,345,329,3,0,0,0,0,0,0,0,0,0,3,2,1,3
432429,40.6,37,6,6,37,510,714,714,6,0,0,0,0,0,0,0,0,30,36,10,5,15
432467,7212.6125,22,6,6,22,171,323,323,6,17,4,1,14,0,0,0,0,0,0,6,9,15
432476,9129.9986,15,5,5,15,525,1062,1057,5,5,0,0,13,0,0,5,0,0,2,8,2,10
432477,1020.9861,12,4,4,12,137,285,285,4,0,0,0,0,0,0,6,0,0,10,6,0,6
432480,29832.3022,9,3,3,9,137,285,285,3,0,0,0,0,0,0,0,0,2,3,3,0,3
432482,2934.8811,29,3,2,5,19,76,52,3,0,1,0,5,0,0,12,0,0,0,1,2,3
432485,561.5889,10,3,3,10,525,1062,1057,3,0,0,0,0,0,0,0,0,0,9,3,0,3
432489,9421.0333,10,3,3,10,802,988,984,3,0,0,0,0,0,0,0,0,1,2,2,1,3
432490,8113.3983,20,5,5,20,137,285,285,5,0,0,0,0,0,0,0,0,19,12,7,3,10
432528,19522.475,10,3,3,10,1114,638,638,3,0,0,0,2,0,0,0,0,0,1,1,2,3
432533,1886.0836,10,4,4,10,1114,638,638,4,1,0,0,9,0,0,0,0,0,1,4,2,6
432574,7932.5497,12,5,5,12,171,323,323,5,0,0,0,12,0,0,0,0,0,9,7,3,10
432584,21151.1061,10,4,4,10,802,988,984,4,0,0,0,0,0,0,0,0,0,6,4,2,6
432702,514.6025,10,5,5,10,388,441,441,5,3,0,3,8,0,0,0,0,1,0,4,6,10
432794,714.8083,14,3,3,14,43,107,107,3,0,0,0,0,0,1,1,0,11,0,3,0,3
432804,2660.8094,17,6,6,17,1114,638,638,6,0,0,2,1,0,2,1,4,23,9,9,6,15
432955,17056.6986,37,6,6,37,164,372,372,6,7,20,2,12,17,2,17,0,1,0,9,6,15
433095,1709.9244,20,3,3,20,178,281,269,3,0,0,0,10,0,0,0,0,0,9,3,0,3
433131,11868.2617,14,10,10,14,1092,0,0,10,21,0,0,25,0,0,0,0,0,5,10,35,45
433182,6834.3447,8,3,3,8,401,404,404,3,0,0,0,1,0,0,0,0,0,1,2,1,3
433220,19764.2381,18,5,5,18,525,1062,1057,5,1,0,0,12,0,0,0,0,0,13,10,0,10
433229,36365.9342,9,5,5,9,318,401,379,5,0,0,0,0,0,1,6,0,2,3,8,2,10
433237,6296.7878,13,8,8,13,403,0,0,8,6,3,6,10,0,0,5,0,0,0,5,23,28
433264,22560.6883,7,6,6,7,1157,0,0,6,1,0,0,8,0,0,0,0,0,4,6,9,15
433332,2878.3922,11,3,3,11,510,714,714,3,0,0,0,0,0,0,0,0,0,3,2,1,3
433339,5037.6764,17,4,4,17,19,76,52,4,0,13,0,3,0,0,12,0,1,1,4,2,6
433340,4278.1433,10,5,5,10,1114,638,638,5,1,0,2,9,0,0,0,0,2,1,9,1,10
433352,2253.8608,11,4,4,11,19,76,52,4,0,0,0,0,0,0,0,2,8,1,5,1,6
433356,6740.3783,22,3,3,22,510,714,714,3,0,0,0,0,0,0,0,0,0,3,2,1,3
433369,1228.0461,10,3,3,10,1114,638,638,3,0,0,0,0,0,0,0,0,3,2,3,0,3
433370,3534.2131,9,4,4,9,1114,638,638,4,0,0,2,6,0,0,0,0,5,1,6,0,6
433371,5290.8633,6,3,3,6,401,404,404,3,0,0,0,0,0,0,0,0,0,3,3,0,3
433373,8351.6803,23,5,5,23,164,372,372,5,1,11,10,2,0,9,0,0,2,0,7,3,10
433374,6574.3642,12,3,3,12,510,714,714,3,0,0,0,0,0,0,0,0,0,3,3,0,3
433384,2145.9822,12,3,3,12,164,372,372,3,0,0,0,0,0,0,0,0,2,0,2,1,3
433385,8399.6156,15,4,4,15,510,714,714,4,0,0,0,13,0,0,0,0,0,12,5,1,6
433393,6495.2303,7,5,5,7,281,0,0,5,3,1,2,4,0,0,2,0,0,0,2,8,10
433401,4090.8569,9,4,4,9,1114,638,638,4,0,0,2,6,0,0,0,0,4,1,6,0,6
433434,864.2056,8,4,4,8,2686,0,0,4,0,0,0,7,0,0,0,0,0,5,4,2,6
433500,10759.2514,65,28,28,65,207,0,0,28,238,37,23,177,0,0,5,0,21,25,101,277,378
433537,526.3839,13,3,3,13,421,361,358,3,0,0,0,0,0,0,0,0,2,7,2,1,3
433542,1426.5108,10,4,4,10,525,1062,1057,4,0,0,0,0,0,0,0,3,12,1,6,0,6
433613,41654.9189,37,19,19,37,1114,638,638,19,55,14,31,34,2,4,8,2,22,8,38,133,171
433650,17900.5108,14,6,6,14,2686,0,0,6,3,0,0,17,0,0,0,0,0,3,7,8,15
433697,17271.7092,26,9,9,26,388,441,441,9,9,7,7,43,1,2,12,0,14,14,17,19,36
433700,16725.2072,14,4,4,14,117,84,84,4,0,0,5,0,0,0,0,0,8,3,5,1,6
433705,15569.1708,11,4,3,7,318,401,379,4,0,0,0,6,0,0,4,0,0,1,3,3,6
433706,15303.3067,20,4,4,20,10,25,25,4,7,0,0,5,0,0,3,0,0,0,4,2,6
433710,12426.0881,11,4,4,11,388,441,441,4,0,0,0,6,1,0,0,0,1,0,3,3,6
433712,11086.0778,18,5,5,18,388,441,441,5,1,2,0,12,0,0,1,0,1,0,3,7,10
433713,10921.1583,15,4,4,15,178,281,269,4,0,0,0,13,0,0,0,0,0,5,6,0,6
433719,10039.7583,15,4,4,15,510,714,714,4,0,0,0,14,0,0,0,0,0,3,4,2,6
433734,28901.2889,21,4,4,21,510,714,714,4,0,1,9,10,0,0,0,0,1,18,5,1,6
433740,16766.4444,15,4,4,15,139,337,337,4,0,0,0,13,0,0,0,0,0,3,5,1,6
433745,7693.1322,14,4,4,14,421,361,358,4,0,0,0,12,0,0,0,0,0,3,5,1,6
433746,7497.8375,9,4,4,9,171,323,323,4,0,0,2,6,0,0,0,0,4,2,6,0,6
433748,7355.0172,14,5,5,14,510,714,714,5,1,0,0,24,0,0,0,0,0,9,9,1,10
433769,6580.2478,8,4,4,8,137,285,285,4,0,0,0,6,0,0,0,0,0,4,6,0,6
433777,2218.0936,19,3,3,19,525,1062,1057,3,0,0,0,0,0,0,0,0,0,24,3,0,3
433778,1636.4233,16,5,5,16,442,345,329,5,0,0,3,12,0,0,0,0,7,5,8,2,10
433782,61591.5133,14,4,3,9,142,122,85,4,1,2,0,0,0,0,0,4,13,3,6,0,6
433783,15158.9511,13,4,3,10,318,401,379,4,2,0,0,5,1,0,5,0,0,0,5,1,6
433827,29889.8972,13,5,5,13,802,988,984,5,0,0,0,1,0,0,0,0,1,2,3,7,10
433859,22059.2247,20,5,5,20,6,16,16,5,11,0,0,13,0,0,0,0,0,0,4,6,10
433895,5213.3619,30,5,5,30,421,361,358,5,0,1,0,28,0,0,3,0,0,6,7,3,10
434045,3188.2892,13,3,3,13,307,72,69,3,0,8,0,0,0,1,2,0,0,2,3,0,3
434110,17327.8778,12,6,6,11,34,40,32,6,5,2,5,11,0,1,1,0,5,0,10,5,15
434124,5715.6778,13,8,8,13,281,0,0,8,7,2,4,15,0,0,0,0,1,1,9,19,28
434165,18906.7328,9,5,5,9,18,0,0,5,10,0,4,0,0,0,0,0,0,0,2,8,10
434335,45407.4472,57,16,16,57,171,323,323,16,33,5,47,100,0,0,2,2,19,41,36,84,120
434337,13204.5269,8,4,4,8,1114,638,638,4,0,0,0,0,0,0,5,0,2,3,6,0,6
434370,2315.89,9,4,4,9,137,285,285,4,0,0,0,8,0,0,0,0,0,3,4,2,6
434380,2461.1525,13,6,6,13,421,361,358,6,3,0,0,16,0,0,0,0,0,16,8,7,15
434387,1812.3419,12,3,3,12,178,281,269,3,0,0,0,0,0,0,0,0,0,6,3,0,3
434394,46455.5497,23,6,6,23,2686,0,0,6,1,0,0,31,0,0,0,0,0,28,10,5,15
434466,1437.1819,9,3,3,9,510,714,714,3,0,0,0,0,0,0,0,0,3,1,3,0,3
434472,45121.9525,14,5,5,14,388,441,441,5,1,0,3,12,0,0,0,0,10,1,7,3,10
434485,305.8117,13,4,4,13,137,285,285,4,0,0,0,0,0,0,0,3,12,2,6,0,6
434486,1843.5878,7,4,4,7,525,1062,1057,4,0,0,2,4,0,0,0,0,2,0,4,2,6
434488,21303.6611,14,6,6,14,171,323,323,6,1,0,3,5,0,1,4,0,8,9,6,9,15
434489,14.3347,9,3,3,9,388,441,441,3,0,0,1,1,0,0,0,0,1,0,3,0,3
434528,107.6036,11,4,4,11,178,281,269,4,0,0,0,9,0,0,0,0,0,3,5,1,6
434546,22464.3619,14,8,7,13,22,41,31,8,14,6,4,18,0,0,0,0,1,0,13,15,28
434564,1652.3581,16,6,6,16,442,345,329,6,3,0,0,10,0,0,0,0,1,13,4,11,15
434586,11056.2217,23,7,7,23,421,361,358,7,3,0,0,28,0,0,0,0,0,5,11,10,21
434593,2317.755,10,4,4,10,137,285,285,4,0,0,0,9,0,0,0,0,0,3,4,2,6
434643,3499.8064,9,4,4,9,388,441,441,4,0,0,2,6,0,0,0,0,0,4,6,0,6
434696,768.0625,7,3,3,7,21,7,7,3,3,0,0,5,0,0,0,0,0,0,3,0,3
434732,25196.0656,10,5,5,10,1114,638,638,5,0,1,1,4,0,1,2,0,0,6,7,3,10
434733,10440.5228,17,4,4,17,510,714,714,4,3,0,0,9,0,0,0,0,0,0,3,3,6
434805,16762.2911,13,8,8,13,207,0,0,8,6,6,5,8,1,2,6,0,1,0,3,25,28
434859,51831.7108,15,6,6,15,2686,0,0,6,0,0,7,7,0,0,0,0,17,5,10,5,15
434867,37329.0253,10,4,4,10,80,86,86,4,1,0,8,2,0,0,0,0,1,0,2,4,6
434898,47.1719,13,3,3,13,388,441,441,3,0,0,0,0,0,0,0,0,0,6,2,1,3
434968,1720.0311,13,4,4,13,510,714,714,4,3,0,0,12,0,0,0,0,0,0,1,5,6
434973,4256.8175,24,6,6,24,388,441,441,6,0,1,1,21,0,1,2,0,3,2,9,6,15
434987,7848.6942,13,4,4,13,421,361,358,4,0,0,0,12,0,0,0,0,0,1,4,2,6
434992,12093.4028,18,7,7,18,164,372,372,7,0,0,13,3,0,0,1,14,6,0,14,7,21
434993,17167.1553,18,6,6,18,401,404,404,6,6,1,6,14,0,0,0,0,4,3,12,3,15
434994,11303.5492,11,5,5,11,2,4,4,5,3,0,0,21,0,0,0,0,0,4,7,3,10
435010,494.5075,9,3,3,9,2,46,46,3,0,0,0,0,0,0,6,0,0,1,3,0,3
435055,25923.5422,14,6,6,14,139,337,337,6,3,2,1,21,0,0,1,0,0,8,10,5,15
435061,10771.7403,14,3,3,12,6,8,4,3,0,2,0,11,0,0,2,0,0,0,3,0,3
435074,11470.5347,12,5,5,12,10,4,4,5,6,4,0,9,0,0,2,0,0,0,7,3,10
435075,10269.6108,11,3,3,10,34,40,32,3,0,0,0,8,2,0,0,0,0,0,2,1,3
435076,10609.5442,11,3,3,10,6,8,4,3,0,2,0,8,0,0,2,0,0,0,3,0,3
435107,10198.5208,14,4,4,13,34,40,32,4,2,0,2,11,0,0,0,0,2,0,5,1,6
435112,10121.9556,9,3,3,8,34,40,32,3,0,0,0,6,0,2,0,0,0,0,2,1,3
435113,10076.4739,8,5,4,7,22,41,31,5,1,0,0,4,0,2,0,0,4,0,6,4,10
435129,10791.9553,9,4,4,9,11,9,9,4,1,2,2,6,0,0,1,0,1,0,5,1,6
435136,47625.3364,11,5,5,11,802,988,984,5,1,0,0,12,0,0,0,0,0,4,6,4,10
435164,8790.6708,24,8,8,24,164,372,372,8,10,0,5,58,0,0,0,0,18,1,12,16,28
435174,12220.7792,21,9,9,21,1,5,5,9,6,0,7,25,0,0,0,1,5,3,20,16,36
435187,13774.4208,17,5,4,16,34,40,32,5,1,2,7,8,0,2,2,0,7,0,7,3,10
435188,3429.5019,17,4,4,17,401,404,404,4,0,0,1,2,0,0,0,0,2,14,3,3,6
435191,25663.4861,18,9,9,18,16,3,3,9,9,12,6,14,0,2,5,0,7,0,21,15,36
435208,30779.3153,23,6,6,23,1114,638,638,6,3,0,3,26,0,0,0,0,10,9,7,8,15
435226,21454.0861,15,6,6,15,34,40,32,6,5,2,0,15,0,0,4,0,0,4,12,3,15
435241,69304.9725,13,4,3,3,68,79,69,4,0,0,3,1,0,0,0,0,2,0,2,4,6
435254,9091.9328,9,3,3,8,6,8,4,3,0,2,0,6,0,0,2,0,0,0,3,0,3
435259,9070.1522,11,3,3,10,30,21,19,3,2,0,0,10,0,0,0,0,0,0,3,0,3
435267,9969.9644,20,9,9,20,7,2,2,9,9,15,0,28,2,0,16,0,0,9,24,12,36
435268,9099.8978,14,8,8,14,10,4,4,8,11,10,0,26,0,0,4,0,0,1,16,12,28
435272,51217.3914,39,22,22,39,401,404,404,22,177,7,27,44,0,2,0,0,0,0,37,194,231
435273,30769.3767,18,7,7,16,1,5,3,7,8,8,14,6,0,2,2,0,6,0,13,8,21
435308,67644.1361,65,39,39,65,62,0,0,39,545,54,174,262,0,1,8,3,17,11,158,583,741
435319,17921.4367,7,4,4,7,1114,638,638,4,1,0,0,7,0,0,0,0,0,1,2,4,6
435337,82678.5492,35,22,22,34,3,2,1,22,138,15,56,91,0,2,10,3,4,14,101,130,231
435395,8950.4133,15,5,5,15,11,9,9,5,7,0,8,10,0,0,0,0,6,0,10,0,10
435397,8563.5089,9,3,3,8,30,21,19,3,2,0,0,8,0,0,0,0,0,0,3,0,3
435411,8637.4861,7,3,3,6,34,40,32,3,0,1,0,5,0,0,0,0,0,0,2,1,3
435412,9035.1544,12,5,5,12,16,3,3,5,13,1,0,11,0,0,0,0,0,0,10,0,10
435427,5693.9756,7,3,3,7,388,441,441,3,1,0,0,2,0,0,0,0,0,0,1,2,3
435533,17701.3364,22,8,8,22,525,1062,1057,8,10,0,0,13,0,0,0,0,0,17,20,8,28
435736,5917.0753,11,4,4,10,50,76,68,4,4,0,0,10,0,0,0,0,0,0,3,3,6
435747,18257.0517,18,12,12,18,2,4,4,12,36,18,0,32,0,0,4,0,0,1,32,34,66
435760,5891.3522,13,3,3,13,164,372,372,3,0,0,0,0,0,0,0,0,1,9,2,1,3
435830,12938.7589,28,7,7,23,22,41,31,7,3,8,1,19,2,3,7,0,1,0,12,9,21
435930,2625.9939,10,6,6,10,401,404,404,6,1,0,0,16,0,0,0,0,0,3,10,5,15
435932,90079.9053,44,21,21,44,388,441,441,21,68,16,41,87,0,2,11,4,17,32,97,113,210
435935,9214.8397,17,6,6,15,34,40,32,6,6,0,0,15,0,0,0,0,0,2,9,6,15
435936,9935.8203,15,5,5,13,22,41,31,5,4,2,0,14,1,0,3,0,0,1,9,1,10
435937,5700.1444,18,7,7,18,220,50,50,7,4,8,0,14,1,0,6,0,0,0,7,14,21
435943,7013.7794,12,7,7,12,401,404,404,7,1,0,2,16,0,0,0,0,2,8,13,8,21
435944,7072.9444,13,5,5,13,802,988,984,5,1,0,0,14,0,0,0,0,0,7,6,4,10
435948,9082.3125,12,4,4,12,714,1670,1604,4,0,0,0,4,0,0,0,0,0,7,6,0,6
435949,9256.2414,10,4,4,10,714,1670,1604,4,0,0,0,4,0,0,0,0,0,8,6,0,6
435959,86867.4717,8,5,4,5,216,108,94,5,6,2,0,4,0,0,2,0,2,0,5,5,10
436016,79585.1806,9,3,2,4,123,28,14,3,0,0,0,4,0,0,0,0,0,0,2,1,3
436017,79436.6853,10,3,2,4,123,28,14,3,0,0,0,4,0,0,0,0,0,0,2,1,3
436018,79409.8736,7,4,3,4,123,28,14,4,3,0,0,5,0,0,0,0,0,0,4,2,6
436022,78752.9903,12,6,6,12,802,988,984,6,9,9,6,2,0,0,1,0,1,1,12,3,15
436039,76484.1894,14,6,6,14,427,360,346,6,3,0,18,6,0,1,0,2,0,0,7,8,15
436051,75406.8614,11,5,5,11,7,0,0,5,5,3,3,7,0,0,3,0,0,2,7,3,10
436052,78459.8394,33,21,21,33,216,108,94,21,135,14,132,27,0,9,0,14,3,0,60,150,210
436059,74976.7617,12,6,6,12,2686,0,0,6,0,3,1,7,0,1,1,0,2,5,9,6,15
436060,74907.1175,9,4,4,9,68,79,69,4,6,0,2,2,0,0,0,1,2,2,5,1,6
436063,74778.1761,8,3,3,8,2686,0,0,3,0,0,0,4,0,0,0,0,0,3,3,0,3
436080,72269.5847,31,5,5,31,137,285,285,5,0,1,21,20,0,0,1,0,10,5,7,3,10
436083,72034.9522,10,5,5,10,802,988,984,5,3,0,0,13,0,0,0,0,0,0,3,7,10
436085,71725.4625,14,5,5,14,1520,606,598,5,3,8,12,2,0,5,2,0,0,2,5,5,10
436099,70113.2531,15,6,6,15,221,201,196,6,7,7,1,3,2,1,0,0,1,3,13,2,15
436111,68198.1061,7,4,4,7,83,0,0,4,1,0,5,0,0,0,2,1,0,2,4,2,6
436117,67374.1197,14,4,4,14,427,360,346,4,1,5,6,3,0,0,0,1,0,0,5,1,6
436123,66908.9914,11,5,5,11,13,50,50,5,3,1,9,2,0,0,0,1,0,0,6,4,10
436125,66168.1292,10,6,6,10,318,401,379,6,19,0,0,4,0,0,0,0,0,0,5,10,15
436127,66047.8353,17,5,5,17,13,50,50,5,2,13,0,4,0,0,3,0,3,2,7,3,10
436128,66005.0614,8,4,4,8,1092,0,0,4,0,1,1,3,0,1,3,0,3,0,4,2,6
436135,64826.9847,18,5,5,18,1114,638,638,5,0,0,0,0,0,0,0,2,27,2,6,4,10
436138,64518.8894,22,7,7,22,475,2808,2800,7,9,0,26,0,0,0,0,4,4,4,13,8,21
436139,64490.2633,13,5,5,13,802,988,984,5,3,0,12,5,0,0,2,0,5,5,7,3,10
436152,64135.0214,39,13,13,39,167,192,192,13,37,37,37,38,3,4,7,7,14,18,35,43,78
436160,63685.1175,15,4,4,15,83,128,128,4,1,0,11,2,0,1,0,0,2,2,6,0,6
436169,63118.3653,19,4,4,19,2686,0,0,4,5,0,13,0,0,0,3,0,0,2,4,2,6
436173,62646.9703,14,5,5,14,83,128,128,5,2,8,2,3,0,1,1,0,2,1,9,1,10
436178,61954.8742,12,6,6,12,83,128,128,6,5,6,2,5,0,1,0,0,2,2,7,8,15
436186,61134.7325,28,12,12,28,1114,638,638,12,13,18,26,5,1,1,1,0,11,0,29,37,66
436194,60171.2108,26,9,9,26,83,128,128,9,6,0,30,19,0,0,0,0,29,7,14,22,36
436206,60033.3128,22,5,5,22,510,714,714,5,1,0,4,6,0,0,0,0,6,16,8,2,10
436213,59263.4497,20,4,4,20,5,24,24,4,0,3,11,0,0,3,0,9,0,4,5,1,6
436223,58988.3011,11,4,4,11,802,988,984,4,0,0,0,0,0,1,7,0,3,4,4,2,6
436244,57843.3675,20,6,6,20,802,988,984,6,6,0,0,30,0,0,0,0,0,4,6,9,15
